Site;Date;PE (kg);Gaz (kWh);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg)
PTWE42 Andrézieux;2023-11-01;0.0;0.0;121.0;;
PTWE89;2023-11-01;0.0;0.0;664.75;;
PTWE35;2023-11-02;15110357.76;55477440.0;96867.24999999999;3.671484215076586;0.00641065231800309
PTWE42 Andrézieux;2023-11-02;1332864.0;0.0;6342.5;;0.00475855000960338
PTWE89;2023-11-02;2166762.24;2827584.0;37759.5;1.3049812055059626;0.017426692833635498
PTWE35;2023-11-03;15804308.735999998;47805120.0;119484.83333333331;3.0248156245585514;0.007560269501769706
PTWE42 Andrézieux;2023-11-03;1099584.0;0.0;5170.5;;0.004702232844421163
PTWE89;2023-11-03;38845.439999999995;567360.0;3053.75;14.605575326215897;0.07861283074667196
PTWE35;2023-11-04;0.0;0.0;843.2500000000001;;
PTWE42 Andrézieux;2023-11-04;0.0;0.0;90.08333333333333;;
PTWE89;2023-11-04;0.0;0.0;294.6666666666667;;
PTWE35;2023-11-05;0.0;5120064.0;443.0;;
PTWE42 Andrézieux;2023-11-05;0.0;0.0;85.08333333333334;;
PTWE89;2023-11-05;0.0;0.0;289.66666666666663;;
PTWE35;2023-11-06;16717211.136;67984704.0;105048.0;4.066749139370324;0.006283823249308753
PTWE42 Andrézieux;2023-11-06;932544.0;0.0;6136.000000000001;;0.006579850387756504
PTWE89;2023-11-06;51770.87999999999;929088.0;10205.416666666668;17.94615042278594;0.19712658287181267
PTWE35;2023-11-07;19077970.176;66858048.0;156513.00000000003;3.5044633880446634;0.008203860188275831
PTWE42 Andrézieux;2023-11-07;1302336.0;0.0;11762.0;;0.009031463462578014
PTWE89;2023-11-07;0.0;1012608.0;1746.3333333333335;;
PTWE35;2023-11-08;19029378.816;40810176.0;119526.0;2.1445879234737077;0.006281129886357715
PTWE42 Andrézieux;2023-11-08;1669248.0;0.0;13837.833333333332;;0.0082898606638039
PTWE89;2023-11-08;0.0;2876544.0;2115.666666666667;;
PTWE35;2023-11-09;10813509.504;64186560.0;124672.00000000001;5.935775057695829;0.01152928195549122
PTWE42 Andrézieux;2023-11-09;1579968.0;0.0;14151.25;;0.008956668742658078
PTWE89;2023-11-09;804349.4400000001;2939904.0;19955.833333333336;3.6550084500587205;0.024809905174215493
PTWE35;2023-11-10;17445697.92;64800000.0;151978.75;3.7143827834891225;0.008711531673706752
PTWE42 Andrézieux;2023-11-10;1403136.0;2161152.0;13227.666666666666;1.5402298850574712;0.009427216368667517
PTWE89;2023-11-10;1239217.92;1893888.0;23374.999999999996;1.5282929414061412;0.018862703341152455
PTWE35;2023-11-11;0.0;0.0;1149.3333333333333;;
PTWE42 Andrézieux;2023-11-11;0.0;0.0;137.58333333333331;;
PTWE89;2023-11-11;0.0;0.0;302.33333333333337;;
PTWE35;2023-11-12;0.0;2241216.0;437.4166666666667;;
PTWE42 Andrézieux;2023-11-12;0.0;88128.0;89.33333333333334;;
PTWE89;2023-11-12;0.0;0.0;303.3333333333333;;
PTWE35;2023-11-13;20590848.0;58876416.0;110979.0;2.8593487747566297;0.005389724599977621
PTWE42 Andrézieux;2023-11-13;1192896.0;2706048.0;9152.0;2.268469338483824;0.007672085412307527
PTWE89;2023-11-13;779604.48;2966400.0;16806.666666666664;3.8050063539911934;0.02155794008093266
PTWE35;2023-11-14;14212022.4;63091008.0;158652.9166666667;4.439270233629803;0.01116328923508217
PTWE42 Andrézieux;2023-11-14;677952.0;3284352.0;8454.0;4.8445199660152936;0.012469909374114982
PTWE89;2023-11-14;779604.48;2900736.0;16232.000000000002;3.7207790288737184;0.020820814164638976
PTWE35;2023-11-15;18612046.080000002;54181440.0;164825.0;2.9110953071528174;0.00885582376550832
PTWE42 Andrézieux;2023-11-15;1514304.0;3627072.0;13422.5;2.3952073031570937;0.008863808059676261
PTWE89;2023-11-15;870105.6;2846592.0;18115.833333333332;3.271547729379055;0.020820269784878217
PTWE35;2023-11-16;16382874.239999998;50825664.0;121328.83333333333;3.1023655101926733;0.007405833161869729
PTWE42 Andrézieux;2023-11-16;1647244.8;4288320.0;15786.666666666666;2.603328904119169;0.009583679770406115
PTWE89;2023-11-16;645073.92;0.0;9715.333333333334;;0.015060806261293797
PTWE35;2023-11-17;13963639.68;0.0;72712.75;;0.00520729205753897
PTWE42 Andrézieux;2023-11-17;2264601.6;2827584.0;18432.0;1.248601078441347;0.008139179977617254
PTWE89;2023-11-17;0.0;396864.0;685.6666666666667;;
PTWE35;2023-11-18;0.0;0.0;692.0833333333333;;
PTWE42 Andrézieux;2023-11-18;0.0;0.0;132.75;;
PTWE89;2023-11-18;0.0;0.0;307.3333333333333;;
PTWE35;2023-11-19;0.0;4114368.0;685.5;;
PTWE42 Andrézieux;2023-11-19;0.0;112896.0;88.41666666666666;;
PTWE89;2023-11-19;0.0;0.0;289.3333333333333;;
PTWE35;2023-11-20;0.0;59443200.0;3711.0833333333335;;
PTWE42 Andrézieux;2023-11-20;2018534.4;3495168.0;15727.25;1.7315374957196668;0.0077914203493386095
PTWE89;2023-11-20;0.0;2851776.0;2156.833333333333;;
PTWE35;2023-11-21;14940239.616;59999616.0;148744.16666666666;4.015974143797829;0.009955942507600185
PTWE42 Andrézieux;2023-11-21;1657036.8;3405888.0;15791.583333333334;2.055408787541713;0.0095300136565062
PTWE89;2023-11-21;658229.76;2846592.0;14390.25;4.324617592495362;0.0218620470760848
PTWE35;2023-11-22;16047192.959999999;59479488.0;126709.91666666667;3.706535351588369;0.00789607983044199
PTWE42 Andrézieux;2023-11-22;1750924.8;3530880.0;16129.333333333334;2.0165800381604053;0.009211893813676826
PTWE89;2023-11-22;722810.88;2934720.0;12404.25;4.060149177610608;0.017161127956457987
PTWE35;2023-11-23;14607302.399999999;62398080.0;124082.66666666664;4.271704541421694;0.008494564106967941
PTWE42 Andrézieux;2023-11-23;1743552.0;2885184.0;15369.333333333334;1.654773703336637;0.008814955523743102
PTWE89;2023-11-23;1497461.76;2880576.0;35284.91666666667;1.9236391051481676;0.023563150398355864
PTWE35;2023-11-24;15748560.0;57813696.0;136829.0;3.671046495679605;0.008688349918976719
PTWE42 Andrézieux;2023-11-24;1394841.6;1992960.0;10377.333333333334;1.428807400066072;0.007439793402586597
PTWE89;2023-11-24;593280.0;1062720.0;3815.0000000000005;1.7912621359223302;0.006430353290183388
PTWE35;2023-11-25;0.0;0.0;1171.5;;
PTWE42 Andrézieux;2023-11-25;0.0;0.0;210.25;;
PTWE89;2023-11-25;0.0;0.0;337.4166666666667;;
PTWE35;2023-11-26;0.0;3749760.0;664.4166666666666;;
PTWE42 Andrézieux;2023-11-26;0.0;0.0;202.91666666666666;;
PTWE89;2023-11-26;0.0;46656.0;344.91666666666663;;
PTWE35;2023-11-27;18129363.840000004;66521088.0;116927.25000000001;3.6692455723807673;0.00644960579046992
PTWE42 Andrézieux;2023-11-27;1041984.0;0.0;6390.0;;0.00613253178551686
PTWE89;2023-11-27;0.0;2871936.0;2213.833333333333;;
PTWE35;2023-11-28;16220234.879999999;66738816.0;183432.66666666666;4.1145406644074445;0.011308878571964715
PTWE42 Andrézieux;2023-11-28;1206144.0;0.0;11295.166666666668;;0.009364691667551028
PTWE89;2023-11-28;670970.88;2874240.0;17953.333333333332;4.283703042373463;0.026757246653287447
PTWE35;2023-11-29;17335040.256000005;67143168.0;176681.25;3.8732628830648608;0.010192145353619647
PTWE42 Andrézieux;2023-11-29;1948608.0;0.0;15390.0;;0.007897945610404966
PTWE89;2023-11-29;1583861.76;2911680.0;28222.5;1.838342255324101;0.017818789942879863
PTWE35;2023-11-30;17702637.696;58337280.0;151853.75;3.2954004370310086;0.008578029591280182
PTWE42 Andrézieux;2023-11-30;1764864.0;0.0;11455.0;;0.006490585110240789
PTWE89;2023-11-30;0.0;1941120.0;1184.6666666666665;;
PTWE35;2023-12-01;15197607.936000003;60509376.0;141193.5;3.9815065801681695;0.00929050812434381
PTWE42 Andrézieux;2023-12-01;1648166.4;0.0;14430.666666666666;;0.008755588432494842
PTWE89;2023-12-01;371450.88;207360.0;4770.833333333334;0.5582433941198363;0.012843779864872939
PTWE35;2023-12-02;18600143.616;0.0;42418.75;;0.002280560348120701
PTWE42 Andrézieux;2023-12-02;1122278.4;0.0;2212.0;;0.0019709904423002352
PTWE89;2023-12-02;0.0;0.0;377.83333333333337;;
PTWE35;2023-12-03;0.0;2488320.0;774.1666666666665;;
PTWE42 Andrézieux;2023-12-03;0.0;0.0;168.08333333333331;;
PTWE89;2023-12-03;0.0;26496.0;446.0;;
PTWE35;2023-12-04;0.0;68985216.0;3867.4166666666674;;
PTWE42 Andrézieux;2023-12-04;0.0;0.0;534.5;;
PTWE89;2023-12-04;566784.0;2703744.0;5747.0;4.770325203252033;0.01013966519873532
PTWE35;2023-12-05;16315240.319999998;70778880.0;154154.0;4.338206401608187;0.00944846640175019
PTWE42 Andrézieux;2023-12-05;812160.0;0.0;5312.416666666666;;0.006541096171526135
PTWE89;2023-12-05;524966.4;2628288.0;15701.583333333332;5.00658327847268;0.02990969199806565
PTWE35;2023-12-06;19133933.184;65563776.0;158479.75;3.4265707614587644;0.008282654092913969
PTWE42 Andrézieux;2023-12-06;728409.6;0.0;7461.75;;0.010243892996467921
PTWE89;2023-12-06;301132.8;2139840.0;13767.833333333334;7.1059678653404745;0.045720138534670864
PTWE35;2023-12-07;16808981.759999998;58555008.0;152474.6666666667;3.4835547349656952;0.009071023387597911
PTWE42 Andrézieux;2023-12-07;585676.8;0.0;5242.666666666667;;0.00895146720284407
PTWE89;2023-12-07;592012.8;2904192.0;10639.416666666666;4.905623662191087;0.017971599037498287
PTWE35;2023-12-08;15242688.000000002;50414400.0;132198.0;3.307448135132071;0.008672879744045145
PTWE42 Andrézieux;2023-12-08;215424.0;0.0;2738.333333333333;;0.012711366112101405
PTWE89;2023-12-08;345000.96;1018944.0;6795.999999999999;2.9534526512621877;0.019698495911431663
PTWE35;2023-12-09;0.0;0.0;866.4166666666667;;
PTWE42 Andrézieux;2023-12-09;0.0;0.0;142.75000000000003;;
PTWE89;2023-12-09;0.0;0.0;261.91666666666663;;
PTWE35;2023-12-10;0.0;1828224.0;546.8333333333334;;
PTWE42 Andrézieux;2023-12-10;0.0;0.0;124.83333333333333;;
PTWE89;2023-12-10;0.0;0.0;251.99999999999997;;
PTWE35;2023-12-11;14313957.12;62351424.0;121713.75000000001;4.355987898893469;0.008503151782530981
PTWE42 Andrézieux;2023-12-11;179596.8;0.0;3201.0;;0.01782325742997648
PTWE89;2023-12-11;0.0;991872.0;1178.9166666666667;;
PTWE35;2023-12-12;14249858.688000001;59194368.0;172746.6666666667;4.1540319308463305;0.012122693315698561
PTWE42 Andrézieux;2023-12-12;1171584.0;0.0;12699.916666666666;;0.010839953999599403
PTWE89;2023-12-12;385274.88;2871360.0;16885.0;7.452756847267073;0.04382585233690813
PTWE35;2023-12-13;15519724.416000001;65002176.0;184096.25;4.1883589075194045;0.01186208240980147
PTWE42 Andrézieux;2023-12-13;1406592.0;0.0;12808.25;;0.00910587434024934
PTWE89;2023-12-13;0.0;2840832.0;1419.5833333333335;;
PTWE35;2023-12-14;17113562.496;70913664.0;176563.3333333333;4.143711399457293;0.010317158299132746
PTWE42 Andrézieux;2023-12-14;1410969.6;0.0;13076.916666666666;;0.009268035729945326
PTWE89;2023-12-14;1512161.28;2848896.0;22616.0;1.8839895173086298;0.014956076642830055
PTWE35;2023-12-15;18035481.6;58446144.0;156907.1666666667;3.240620089679224;0.008699915541299804
PTWE42 Andrézieux;2023-12-15;1641600.0;0.0;12260.083333333334;;0.007468374350227421
PTWE89;2023-12-15;94003.2;1588032.0;2994.5833333333335;16.893382352941178;0.03185618503767248
PTWE35;2023-12-16;0.0;0.0;1295.25;;
PTWE42 Andrézieux;2023-12-16;0.0;0.0;173.5;;
PTWE89;2023-12-16;0.0;0.0;394.5833333333333;;
PTWE35;2023-12-17;0.0;1558656.0;711.5833333333333;;
PTWE42 Andrézieux;2023-12-17;0.0;0.0;162.41666666666666;;
PTWE89;2023-12-17;0.0;0.0;453.08333333333337;;
PTWE35;2023-12-18;16926796.8;36362304.0;110346.25000000001;2.1482094001388377;0.00651902727396125
PTWE42 Andrézieux;2023-12-18;1103616.0;0.0;7667.916666666666;;0.006947993384172272
PTWE89;2023-12-18;20010.239999999998;3047040.0;13259.0;152.27403569372484;0.6626107432994307
PTWE35;2023-12-19;8421891.84;47113920.0;101144.25;5.594220502361617;0.012009682850545846
PTWE42 Andrézieux;2023-12-19;1386201.6;0.0;8452.5;;0.006097597925150281
PTWE89;2023-12-19;0.0;2969856.0;2049.1666666666665;;
PTWE35;2023-12-20;13186558.079999998;34634304.0;96596.5;2.6264855309384876;0.007325376297133028
PTWE42 Andrézieux;2023-12-20;1311667.2;0.0;7980.0;;0.006083860296270274
PTWE89;2023-12-20;20989.44;2665728.0;10186.0;127.00329308452251;0.485291651420905
PTWE35;2023-12-21;10969464.959999997;0.0;38468.0;;0.0035068255507696164
PTWE42 Andrézieux;2023-12-21;1993536.0;2074176.0;8485.75;1.0404507367812772;0.00425663243603326
PTWE89;2023-12-21;391726.07999999996;2822976.0;17543.0;7.2065051170450545;0.04478384487445922
PTWE35;2023-12-22;0.0;79488.0;1402.0;;
PTWE42 Andrézieux;2023-12-22;821721.6;1211904.0;5391.333333333334;1.4748352726762932;0.006561021802680292
PTWE89;2023-12-22;0.0;0.0;817.4166666666667;;
PTWE35;2023-12-23;0.0;0.0;336.5;;
PTWE42 Andrézieux;2023-12-23;0.0;0.0;83.41666666666667;;
PTWE89;2023-12-23;0.0;0.0;336.8333333333333;;
PTWE35;2023-12-24;0.0;0.0;342.25;;
PTWE42 Andrézieux;2023-12-24;0.0;0.0;92.83333333333334;;
PTWE89;2023-12-24;0.0;0.0;327.50000000000006;;
PTWE35;2023-12-25;0.0;0.0;410.41666666666674;;
PTWE42 Andrézieux;2023-12-25;0.0;0.0;107.33333333333334;;
PTWE89;2023-12-25;0.0;0.0;715.3333333333334;;
PTWE35;2023-12-26;0.0;0.0;395.0;;
PTWE42 Andrézieux;2023-12-26;0.0;0.0;115.75;;
PTWE89;2023-12-26;0.0;0.0;717.9166666666667;;
PTWE35;2023-12-27;0.0;0.0;407.0833333333333;;
PTWE42 Andrézieux;2023-12-27;0.0;0.0;107.75;;
PTWE89;2023-12-27;0.0;0.0;744.9166666666667;;
PTWE35;2023-12-28;0.0;0.0;415.9166666666667;;
PTWE42 Andrézieux;2023-12-28;0.0;0.0;91.25;;
PTWE89;2023-12-28;0.0;0.0;720.0833333333333;;
PTWE35;2023-12-29;0.0;0.0;410.4166666666667;;
PTWE42 Andrézieux;2023-12-29;0.0;0.0;76.66666666666667;;
PTWE89;2023-12-29;0.0;0.0;332.49999999999994;;
PTWE35;2023-12-30;0.0;0.0;355.33333333333337;;
PTWE42 Andrézieux;2023-12-30;0.0;0.0;85.33333333333334;;
PTWE89;2023-12-30;0.0;0.0;332.25000000000006;;
PTWE35;2023-12-31;0.0;0.0;382.41666666666663;;
PTWE42 Andrézieux;2023-12-31;0.0;0.0;89.16666666666667;;
PTWE89;2023-12-31;0.0;0.0;325.8333333333333;;
PTWE35;2024-01-01;0.0;0.0;482.1666666666666;;
PTWE42 Andrézieux;2024-01-01;0.0;0.0;98.25000000000001;;
PTWE89;2024-01-01;0.0;0.0;683.4166666666667;;
PTWE35;2024-01-02;0.0;4212864.0;433.91666666666663;;
PTWE42 Andrézieux;2024-01-02;0.0;372672.0;90.41666666666667;;
PTWE89;2024-01-02;0.0;0.0;669.6666666666667;;
PTWE35;2024-01-03;0.0;59871744.0;3357.666666666667;;
PTWE42 Andrézieux;2024-01-03;470476.8;3453120.0;4551.75;7.339618021547502;0.009674759733104799
PTWE89;2024-01-03;0.0;2070720.0;1429.25;;
PTWE35;2024-01-04;15903475.2;58793472.0;138369.0;3.6968946258991244;0.008700551185190015
PTWE42 Andrézieux;2024-01-04;1357401.6;2332224.0;6217.75;1.7181532716625645;0.00458062669146699
PTWE89;2024-01-04;0.0;2864448.0;1937.0833333333333;;
PTWE35;2024-01-05;14865482.88;47602944.0;114829.33333333334;3.202246733878045;0.007724561271253728
PTWE42 Andrézieux;2024-01-05;1661529.6;2050560.0;7937.5;1.234139915412882;0.004777224552605021
PTWE89;2024-01-05;0.0;698112.0;1228.9166666666667;;
PTWE35;2024-01-06;14023134.719999999;0.0;21152.999999999996;;0.0015084359112539423
PTWE42 Andrézieux;2024-01-06;1170201.6;0.0;1970.0;;0.0016834706088250091
PTWE89;2024-01-06;0.0;0.0;359.3333333333333;;
PTWE35;2024-01-07;0.0;3811968.0;593.0;;
PTWE42 Andrézieux;2024-01-07;0.0;305856.0;177.5;;
PTWE89;2024-01-07;0.0;26496.0;375.75;;
PTWE35;2024-01-08;0.0;65263104.0;3868.9166666666665;;
PTWE42 Andrézieux;2024-01-08;0.0;3182400.0;678.3333333333334;;
PTWE89;2024-01-08;0.0;2378304.0;1604.8333333333333;;
PTWE35;2024-01-09;16018819.200000001;68862528.0;143638.0;4.2988516906414675;0.008966828216651573
PTWE42 Andrézieux;2024-01-09;1561881.6;3556800.0;8580.0;2.277253282195014;0.0054933741456458665
PTWE89;2024-01-09;0.0;3142656.0;2342.5;;
PTWE35;2024-01-10;18726197.759999998;60998400.0;132827.25;3.257383094089465;0.007093124386613335
PTWE42 Andrézieux;2024-01-10;1885824.0;3019968.0;9135.5;1.6014050091631031;0.004844301483065228
PTWE89;2024-01-10;2087308.8;3025728.0;42229.5;1.449583310337215;0.02023155366374156
PTWE35;2024-01-11;16199550.720000003;63082368.0;146214.75;3.8940813291888623;0.009025852168818667
PTWE42 Andrézieux;2024-01-11;1607846.4;3300480.0;8370.833333333334;2.052733395428817;0.005206239435143391
PTWE89;2024-01-11;0.0;2997504.0;2085.0;;
PTWE35;2024-01-12;17148706.56;43142976.0;126002.25;2.5158151636131327;0.007347624123087217
PTWE42 Andrézieux;2024-01-12;2731392.0;2180736.0;16976.666666666668;0.798397300716997;0.006215390052642268
PTWE89;2024-01-12;1253007.3599999999;1690560.0;17023.833333333336;1.3492019711679908;0.013586379359601957
PTWE35;2024-01-13;0.0;0.0;1180.9166666666667;;
PTWE42 Andrézieux;2024-01-13;0.0;0.0;309.0833333333333;;
PTWE89;2024-01-13;0.0;0.0;535.5833333333333;;
PTWE35;2024-01-14;0.0;4771008.0;801.9999999999999;;
PTWE42 Andrézieux;2024-01-14;0.0;392256.0;264.3333333333333;;
PTWE89;2024-01-14;0.0;6912.0;480.66666666666663;;
PTWE35;2024-01-15;15325179.264000002;54393984.0;130608.16666666669;3.5493212224783273;0.008522456045488165
PTWE42 Andrézieux;2024-01-15;1113984.0;3154752.0;8876.083333333332;2.8319544984488108;0.007967873266881151
PTWE89;2024-01-15;635811.84;2855808.0;18294.0;4.491592984490506;0.028772663308692083
PTWE35;2024-01-16;14794425.792;62066304.0;151736.33333333334;4.195249269732523;0.010256317850158394
PTWE42 Andrézieux;2024-01-16;1328025.6;3583296.0;14757.166666666666;2.698213046495489;0.011112110087837662
PTWE89;2024-01-16;627264.0;2916288.0;12909.333333333334;4.649219467401285;0.02058038295412033
PTWE35;2024-01-17;15581071.872;51261120.0;122458.33333333333;3.2899610772041243;0.007859429334473282
PTWE42 Andrézieux;2024-01-17;1453824.0;3430080.0;16873.916666666664;2.359350237717908;0.011606574569319714
PTWE89;2024-01-17;1524234.24;2806272.0;32050.666666666664;1.8411028478142573;0.021027389246069336
PTWE35;2024-01-18;15752524.032;46187712.0;147174.0;2.932083258922401;0.009342883699210852
PTWE42 Andrézieux;2024-01-18;1413273.6;3124224.0;16610.416666666664;2.2106292794261493;0.01175315003879409
PTWE89;2024-01-18;872052.48;2910528.0;20028.75;3.3375606018573563;0.02296736774373946
PTWE35;2024-01-19;12803018.112;0.0;55404.0;;0.0043274171383129575
PTWE42 Andrézieux;2024-01-19;1395072.0;2203200.0;15802.666666666666;1.5792733278282411;0.011327491818821298
PTWE89;2024-01-19;420791.04000000004;1760256.0;12042.0;4.183206942809428;0.028617529498726965
PTWE35;2024-01-20;0.0;0.0;847.2499999999999;;
PTWE42 Andrézieux;2024-01-20;0.0;0.0;202.66666666666666;;
PTWE89;2024-01-20;0.0;0.0;490.66666666666663;;
PTWE35;2024-01-21;0.0;1245888.0;652.5833333333333;;
PTWE42 Andrézieux;2024-01-21;0.0;316224.0;152.25;;
PTWE89;2024-01-21;0.0;6912.0;437.58333333333337;;
PTWE35;2024-01-22;0.0;26082432.0;2465.666666666667;;
PTWE42 Andrézieux;2024-01-22;1121587.2;2865024.0;8890.000000000002;2.5544371405094495;0.007926267346845615
PTWE89;2024-01-22;0.0;2995200.0;2251.4166666666665;;
PTWE35;2024-01-23;5996574.72;64606464.0;72551.5;10.773894600949792;0.012098823643108044
PTWE42 Andrézieux;2024-01-23;1043136.0;1882944.0;9217.0;1.805080066261734;0.008835856494263451
PTWE89;2024-01-23;2317098.24;1912896.0;25485.0;0.825556710103064;0.010998670475016199
PTWE35;2024-01-24;16877151.36;50302080.0;130836.0;2.9804840240527417;0.007752256124815604
PTWE42 Andrézieux;2024-01-24;671616.0;3092544.0;9516.666666666666;4.604631217838765;0.014169803379709038
PTWE89;2024-01-24;0.0;1073088.0;2034.4166666666665;;
PTWE35;2024-01-25;14886236.159999998;51791616.0;134101.33333333334;3.479161249582111;0.009008410983944337
PTWE42 Andrézieux;2024-01-25;1204416.0;3105792.0;15390.666666666666;2.5786704925872788;0.012778530563083408
PTWE89;2024-01-25;1013460.48;2872512.0;33062.50000000001;2.8343601518630503;0.03262337373036984
PTWE35;2024-01-26;17740577.664000005;0.0;52490.33333333333;;0.0029587725003932157
PTWE42 Andrézieux;2024-01-26;1351756.8;2253312.0;16315.75;1.6669507414351457;0.01207003360367782
PTWE89;2024-01-26;0.0;1676736.0;803.3333333333334;;
PTWE35;2024-01-27;0.0;0.0;586.25;;
PTWE42 Andrézieux;2024-01-27;0.0;0.0;190.75;;
PTWE89;2024-01-27;0.0;0.0;357.6666666666667;;
PTWE35;2024-01-28;0.0;4335552.0;555.4166666666667;;
PTWE42 Andrézieux;2024-01-28;0.0;357696.0;145.08333333333334;;
PTWE89;2024-01-28;0.0;0.0;345.5;;
PTWE35;2024-01-29;0.0;68553216.0;3840.416666666667;;
PTWE42 Andrézieux;2024-01-29;1093708.8;3801600.0;10672.0;3.475879502843901;0.009757624698640076
PTWE89;2024-01-29;1111599.3599999999;2799936.0;34817.5;2.518835563201476;0.031321986367462466
PTWE35;2024-01-30;20322308.16;70728768.0;173511.5;3.480351121690697;0.00853798193757928
PTWE42 Andrézieux;2024-01-30;1453593.6;4390848.0;21897.75;3.020684736091298;0.01506456137396312
PTWE89;2024-01-30;0.0;2913408.0;1616.1666666666665;;
PTWE35;2024-01-31;20757962.880000003;65309760.0;137493.3333333333;3.14625092922413;0.006623642894448287
PTWE42 Andrézieux;2024-01-31;1707494.4;3757248.0;22839.666666666664;2.200445284037242;0.013376129764564185
PTWE89;2024-01-31;711267.84;2753856.0;20579.166666666664;3.8717566648310715;0.028933076274988992
PTWE35;2024-02-01;18545849.856;71580672.0;146562.00000000003;3.859659846045936;0.007902684489413352
PTWE42 Andrézieux;2024-02-01;1797696.0;3574656.0;18810.0;1.9884652355014418;0.010463393143223325
PTWE89;2024-02-01;1405831.68;2817216.0;38782.16666666667;2.00394971893079;0.02758663588137854
PTWE35;2024-02-02;18852206.976;57360960.0;128840.0;3.042665512479466;0.006834213106402933
